timeindex,BB_load,BB_utility_scale_solar,BB_utility_scale_wind,BB_distributed_scale_solar 
2014-01-19 05:00:00+00:00,0.8796,0,0.705,0
2014-01-19 06:00:00+00:00,0.8913,0,0.762,0
2014-01-19 07:00:00+00:00,0.9033,0.019,0.791,0.019
2014-01-19 08:00:00+00:00,0.8949,0.225,0.788,0.225
2014-01-19 09:00:00+00:00,0.879,0.451,0.77,0.451
2014-01-19 10:00:00+00:00,0.8769,0.606,0.756,0.606
2014-01-19 11:00:00+00:00,0.8673,0.7,0.746,0.7
2014-01-19 12:00:00+00:00,0.8681,0.743,0.731,0.743
2014-01-19 13:00:00+00:00,0.8903,0.744,0.706,0.744
2014-01-19 14:00:00+00:00,0.9082,0.697,0.685,0.697
2014-01-19 15:00:00+00:00,0.8856,0.602,0.685,0.602
2014-01-19 16:00:00+00:00,0.8243,0.452,0.714,0.452
2014-01-19 17:00:00+00:00,0.7653,0.238,0.753,0.238
2014-01-19 18:00:00+00:00,0.707,0.022,0.782,0.022
2014-01-19 19:00:00+00:00,0.6877,0,0.806,0
2014-01-19 20:00:00+00:00,0.6372,0,0.833,0
2014-01-19 21:00:00+00:00,0.6134,0,0.853,0
2014-01-19 22:00:00+00:00,0.587,0,0.86,0
2014-01-19 23:00:00+00:00,0.5723,0,0.857,0
2014-01-20 00:00:00+00:00,0.5666,0,0.845,0
2014-01-20 01:00:00+00:00,0.592,0,0.831,0
2014-01-20 02:00:00+00:00,0.6867,0,0.82,0
2014-01-20 03:00:00+00:00,0.8034,0,0.817,0
2014-01-20 04:00:00+00:00,0.8798,0,0.807,0
2014-01-20 05:00:00+00:00,0.8985,0,0.792,0
2014-01-20 06:00:00+00:00,0.9097,0,0.785,0
2014-01-20 07:00:00+00:00,0.9119,0.027,0.779,0.027
2014-01-20 08:00:00+00:00,0.902,0.287,0.768,0.287
2014-01-20 09:00:00+00:00,0.8789,0.473,0.752,0.473
2014-01-20 10:00:00+00:00,0.8741,0.646,0.727,0.646
2014-01-20 11:00:00+00:00,0.8719,0.71,0.687,0.71
2014-01-20 12:00:00+00:00,0.8723,0.772,0.636,0.772
2014-01-20 13:00:00+00:00,0.8996,0.771,0.586,0.771
2014-01-20 14:00:00+00:00,0.9206,0.727,0.557,0.727
2014-01-20 15:00:00+00:00,0.8979,0.603,0.568,0.603
2014-01-20 16:00:00+00:00,0.8353,0.474,0.601,0.474
2014-01-20 17:00:00+00:00,0.7745,0.253,0.604,0.253
2014-01-20 18:00:00+00:00,0.717,0.029,0.594,0.029
2014-01-20 19:00:00+00:00,0.6985,0,0.592,0
2014-01-20 20:00:00+00:00,0.6543,0,0.608,0
2014-01-20 21:00:00+00:00,0.6206,0,0.627,0
2014-01-20 22:00:00+00:00,0.6016,0,0.638,0
2014-01-20 23:00:00+00:00,0.5902,0,0.626,0
2014-01-21 00:00:00+00:00,0.5827,0,0.59,0
2014-01-21 01:00:00+00:00,0.6043,0,0.557,0
2014-01-21 02:00:00+00:00,0.6911,0,0.53,0
2014-01-21 03:00:00+00:00,0.806,0,0.498,0
2014-01-21 04:00:00+00:00,0.8811,0,0.488,0
2014-01-21 05:00:00+00:00,0.9024,0,0.498,0
2014-01-21 06:00:00+00:00,0.9111,0,0.464,0
2014-01-21 07:00:00+00:00,0.9157,0.038,0.427,0.038
2014-01-21 08:00:00+00:00,0.905,0.298,0.424,0.298
2014-01-21 09:00:00+00:00,0.8753,0.484,0.432,0.484
2014-01-21 10:00:00+00:00,0.8697,0.644,0.435,0.644
2014-01-21 11:00:00+00:00,0.8655,0.726,0.442,0.726
2014-01-21 12:00:00+00:00,0.8697,0.763,0.439,0.763
2014-01-21 13:00:00+00:00,0.8993,0.767,0.42,0.767
2014-01-21 14:00:00+00:00,0.9308,0.717,0.399,0.717
2014-01-21 15:00:00+00:00,0.9011,0.618,0.396,0.618
2014-01-21 16:00:00+00:00,0.8425,0.467,0.425,0.467
2014-01-21 17:00:00+00:00,0.7827,0.251,0.464,0.251
2014-01-21 18:00:00+00:00,0.7277,0.028,0.495,0.028
2014-01-21 19:00:00+00:00,0.719,0,0.519,0
2014-01-21 20:00:00+00:00,0.6713,0,0.527,0
2014-01-21 21:00:00+00:00,0.6337,0,0.538,0
2014-01-21 22:00:00+00:00,0.6101,0,0.568,0
2014-01-21 23:00:00+00:00,0.5984,0,0.582,0
2014-01-22 00:00:00+00:00,0.5986,0,0.575,0
2014-01-22 01:00:00+00:00,0.6213,0,0.552,0
2014-01-22 02:00:00+00:00,0.7107,0,0.552,0
2014-01-22 03:00:00+00:00,0.8286,0,0.578,0
2014-01-22 04:00:00+00:00,0.907,0,0.585,0
2014-01-22 05:00:00+00:00,0.9285,0,0.568,0
2014-01-22 06:00:00+00:00,0.9353,0,0.571,0
2014-01-22 07:00:00+00:00,0.9438,0.04,0.58,0.04
2014-01-22 08:00:00+00:00,0.9345,0.303,0.557,0.303
2014-01-22 09:00:00+00:00,0.9092,0.493,0.513,0.493
2014-01-22 10:00:00+00:00,0.8978,0.63,0.457,0.63
2014-01-22 11:00:00+00:00,0.8873,0.721,0.388,0.721
2014-01-22 12:00:00+00:00,0.8898,0.764,0.313,0.764
2014-01-22 13:00:00+00:00,0.9113,0.764,0.255,0.764
2014-01-22 14:00:00+00:00,0.9396,0.718,0.229,0.718
2014-01-22 15:00:00+00:00,0.9169,0.62,0.231,0.62
2014-01-22 16:00:00+00:00,0.8552,0.469,0.272,0.469
2014-01-22 17:00:00+00:00,0.7973,0.258,0.352,0.258
2014-01-22 18:00:00+00:00,0.7435,0.03,0.437,0.03
2014-01-22 19:00:00+00:00,0.7365,0,0.499,0
2014-01-22 20:00:00+00:00,0.6815,0,0.534,0
2014-01-22 21:00:00+00:00,0.6515,0,0.55,0
2014-01-22 22:00:00+00:00,0.6261,0,0.578,0
2014-01-22 23:00:00+00:00,0.6128,0,0.608,0
2014-01-23 00:00:00+00:00,0.6071,0,0.634,0
2014-01-23 01:00:00+00:00,0.6379,0,0.657,0
2014-01-23 02:00:00+00:00,0.7236,0,0.688,0
2014-01-23 03:00:00+00:00,0.8317,0,0.724,0
2014-01-23 04:00:00+00:00,0.9113,0,0.73,0
2014-01-23 05:00:00+00:00,0.9323,0,0.725,0
2014-01-23 06:00:00+00:00,0.9505,0,0.73,0
2014-01-23 07:00:00+00:00,0.9582,0.036,0.742,0.036
2014-01-23 08:00:00+00:00,0.9428,0.305,0.753,0.305
2014-01-23 09:00:00+00:00,0.9095,0.496,0.756,0.496
2014-01-23 10:00:00+00:00,0.9018,0.639,0.75,0.639
2014-01-23 11:00:00+00:00,0.8923,0.726,0.739,0.726
2014-01-23 12:00:00+00:00,0.8898,0.767,0.724,0.767
2014-01-23 13:00:00+00:00,0.9173,0.761,0.714,0.761
2014-01-23 14:00:00+00:00,0.9356,0.712,0.702,0.712
2014-01-23 15:00:00+00:00,0.911,0.616,0.7,0.616
2014-01-23 16:00:00+00:00,0.8477,0.467,0.725,0.467
2014-01-23 17:00:00+00:00,0.7905,0.26,0.769,0.26
2014-01-23 18:00:00+00:00,0.7455,0.032,0.799,0.032
2014-01-23 19:00:00+00:00,0.7499,0,0.801,0
2014-01-23 20:00:00+00:00,0.6994,0,0.792,0
2014-01-23 21:00:00+00:00,0.6618,0,0.785,0
2014-01-23 22:00:00+00:00,0.6325,0,0.781,0
2014-01-23 23:00:00+00:00,0.6159,0,0.777,0
2014-01-24 00:00:00+00:00,0.5998,0,0.765,0
2014-01-24 01:00:00+00:00,0.61,0,0.75,0
2014-01-24 02:00:00+00:00,0.6375,0,0.729,0
2014-01-24 03:00:00+00:00,0.6801,0,0.721,0
2014-01-24 04:00:00+00:00,0.7411,0,0.71,0
2014-01-24 05:00:00+00:00,0.7862,0,0.695,0
2014-01-24 06:00:00+00:00,0.8132,0,0.693,0
2014-01-24 07:00:00+00:00,0.8234,0.037,0.703,0.037
2014-01-24 08:00:00+00:00,0.8166,0.28,0.709,0.28
2014-01-24 09:00:00+00:00,0.7877,0.457,0.705,0.457
2014-01-24 10:00:00+00:00,0.7737,0.604,0.679,0.604
2014-01-24 11:00:00+00:00,0.7623,0.709,0.647,0.709
2014-01-24 12:00:00+00:00,0.7617,0.756,0.618,0.756
2014-01-24 13:00:00+00:00,0.7954,0.756,0.601,0.756
2014-01-24 14:00:00+00:00,0.8308,0.716,0.573,0.716
2014-01-24 15:00:00+00:00,0.8066,0.617,0.542,0.617
2014-01-24 16:00:00+00:00,0.7673,0.466,0.544,0.466
2014-01-24 17:00:00+00:00,0.7326,0.258,0.567,0.258
2014-01-24 18:00:00+00:00,0.7001,0.032,0.586,0.032
2014-01-24 19:00:00+00:00,0.7012,0,0.599,0
2014-01-24 20:00:00+00:00,0.6588,0,0.602,0
2014-01-24 21:00:00+00:00,0.6246,0,0.595,0
2014-01-24 22:00:00+00:00,0.5951,0,0.604,0
2014-01-24 23:00:00+00:00,0.5805,0,0.63,0
2014-01-25 00:00:00+00:00,0.5672,0,0.653,0
2014-01-25 01:00:00+00:00,0.5687,0,0.65,0
2014-01-25 02:00:00+00:00,0.5771,0,0.63,0
2014-01-25 03:00:00+00:00,0.5901,0,0.606,0
2014-01-25 04:00:00+00:00,0.6425,0,0.557,0
2014-01-25 05:00:00+00:00,0.6906,0,0.508,0
2014-01-25 06:00:00+00:00,0.7268,0,0.484,0
2014-01-25 07:00:00+00:00,0.7553,0.018,0.503,0.018
2014-01-25 08:00:00+00:00,0.7559,0.176,0.555,0.176
2014-01-25 09:00:00+00:00,0.7205,0.354,0.626,0.354
2014-01-25 10:00:00+00:00,0.7058,0.526,0.702,0.526
2014-01-25 11:00:00+00:00,0.6988,0.619,0.77,0.619
2014-01-25 12:00:00+00:00,0.6971,0.664,0.814,0.664
2014-01-25 13:00:00+00:00,0.7295,0.728,0.823,0.728
2014-01-25 14:00:00+00:00,0.7736,0.686,0.827,0.686
2014-01-25 15:00:00+00:00,0.7746,0.601,0.839,0.601
2014-01-25 16:00:00+00:00,0.7627,0.445,0.864,0.445
2014-01-25 17:00:00+00:00,0.7205,0.223,0.89,0.223
2014-01-25 18:00:00+00:00,0.6895,0.024,0.91,0.024
2014-01-25 19:00:00+00:00,0.6965,0,0.926,0
2014-01-25 20:00:00+00:00,0.6586,0,0.935,0
2014-01-25 21:00:00+00:00,0.629,0,0.935,0
2014-01-25 22:00:00+00:00,0.6076,0,0.925,0
2014-01-25 23:00:00+00:00,0.5986,0,0.906,0
2014-01-26 00:00:00+00:00,0.5947,0,0.884,0
2014-01-26 01:00:00+00:00,0.6215,0,0.861,0
2014-01-26 02:00:00+00:00,0.7222,0,0.835,0
2014-01-26 03:00:00+00:00,0.8477,0,0.806,0
2014-01-26 04:00:00+00:00,0.9097,0,0.781,0
2014-01-26 05:00:00+00:00,0.9396,0,0.756,0
2014-01-26 06:00:00+00:00,0.9469,0,0.732,0
2014-01-26 07:00:00+00:00,0.9574,0.04,0.729,0.04
2014-01-26 08:00:00+00:00,0.9532,0.302,0.75,0.302
2014-01-26 09:00:00+00:00,0.9339,0.493,0.762,0.493
2014-01-26 10:00:00+00:00,0.927,0.625,0.744,0.625
2014-01-26 11:00:00+00:00,0.9162,0.691,0.717,0.691
2014-01-26 12:00:00+00:00,0.9136,0.682,0.676,0.682
2014-01-26 13:00:00+00:00,0.9381,0.692,0.624,0.692
2014-01-26 14:00:00+00:00,0.9781,0.696,0.574,0.696
2014-01-26 15:00:00+00:00,0.9511,0.595,0.556,0.595
2014-01-26 16:00:00+00:00,0.8914,0.418,0.611,0.418
2014-01-26 17:00:00+00:00,0.8232,0.194,0.717,0.194
2014-01-26 18:00:00+00:00,0.7675,0.015,0.795,0.015
2014-01-26 19:00:00+00:00,0.762,0,0.847,0
2014-01-26 20:00:00+00:00,0.7095,0,0.877,0
2014-01-26 21:00:00+00:00,0.6755,0,0.894,0
2014-01-26 22:00:00+00:00,0.6527,0,0.914,0
2014-01-26 23:00:00+00:00,0.6391,0,0.93,0
2014-01-27 00:00:00+00:00,0.6342,0,0.937,0
2014-01-27 01:00:00+00:00,0.6646,0,0.938,0
2014-01-27 02:00:00+00:00,0.7459,0,0.935,0
2014-01-27 03:00:00+00:00,0.8561,0,0.928,0
2014-01-27 04:00:00+00:00,0.922,0,0.91,0
2014-01-27 05:00:00+00:00,0.9391,0,0.885,0
2014-01-27 06:00:00+00:00,0.9507,0,0.864,0
2014-01-27 07:00:00+00:00,0.9608,0.043,0.85,0.043
2014-01-27 08:00:00+00:00,0.9546,0.318,0.838,0.318
2014-01-27 09:00:00+00:00,0.931,0.508,0.827,0.508
2014-01-27 10:00:00+00:00,0.9266,0.642,0.815,0.642
2014-01-27 11:00:00+00:00,0.9201,0.73,0.804,0.73
2014-01-27 12:00:00+00:00,0.9223,0.748,0.808,0.748
2014-01-27 13:00:00+00:00,0.9387,0.718,0.818,0.718
2014-01-27 14:00:00+00:00,0.9742,0.661,0.829,0.661
2014-01-27 15:00:00+00:00,0.951,0.571,0.842,0.571
2014-01-27 16:00:00+00:00,0.8923,0.436,0.861,0.436
2014-01-27 17:00:00+00:00,0.8323,0.229,0.877,0.229
2014-01-27 18:00:00+00:00,0.7786,0.019,0.89,0.019
2014-01-27 19:00:00+00:00,0.7665,0,0.899,0
2014-01-27 20:00:00+00:00,0.718,0,0.91,0
2014-01-27 21:00:00+00:00,0.6831,0,0.92,0
2014-01-27 22:00:00+00:00,0.6611,0,0.921,0
2014-01-27 23:00:00+00:00,0.6487,0,0.913,0
2014-01-28 00:00:00+00:00,0.6365,0,0.901,0
2014-01-28 01:00:00+00:00,0.6657,0,0.891,0
2014-01-28 02:00:00+00:00,0.7519,0,0.881,0
2014-01-28 03:00:00+00:00,0.8599,0,0.869,0
2014-01-28 04:00:00+00:00,0.9309,0,0.846,0
2014-01-28 05:00:00+00:00,0.9506,0,0.812,0
2014-01-28 06:00:00+00:00,0.9584,0,0.779,0
2014-01-28 07:00:00+00:00,0.9656,0.043,0.751,0.043
2014-01-28 08:00:00+00:00,0.9552,0.271,0.737,0.271
2014-01-28 09:00:00+00:00,0.9307,0.429,0.737,0.429
2014-01-28 10:00:00+00:00,0.9215,0.629,0.739,0.629
2014-01-28 11:00:00+00:00,0.9167,0.737,0.741,0.737
2014-01-28 12:00:00+00:00,0.9086,0.78,0.734,0.78
2014-01-28 13:00:00+00:00,0.9315,0.773,0.729,0.773
2014-01-28 14:00:00+00:00,0.9807,0.722,0.73,0.722
2014-01-28 15:00:00+00:00,0.9557,0.623,0.737,0.623
2014-01-28 16:00:00+00:00,0.9006,0.472,0.763,0.472
2014-01-28 17:00:00+00:00,0.8358,0.257,0.8,0.257
2014-01-28 18:00:00+00:00,0.7843,0.032,0.834,0.032
2014-01-28 19:00:00+00:00,0.7777,0,0.853,0
2014-01-28 20:00:00+00:00,0.7267,0,0.862,0
2014-01-28 21:00:00+00:00,0.6906,0,0.862,0
2014-01-28 22:00:00+00:00,0.6652,0,0.856,0
2014-01-28 23:00:00+00:00,0.6554,0,0.847,0
2014-01-29 00:00:00+00:00,0.646,0,0.837,0
2014-01-29 01:00:00+00:00,0.6666,0,0.829,0
2014-01-29 02:00:00+00:00,0.7477,0,0.826,0
2014-01-29 03:00:00+00:00,0.8607,0,0.828,0
2014-01-29 04:00:00+00:00,0.9286,0,0.826,0
2014-01-29 05:00:00+00:00,0.9516,0,0.823,0
2014-01-29 06:00:00+00:00,0.9561,0,0.829,0
2014-01-29 07:00:00+00:00,0.9651,0.04,0.836,0.04
2014-01-29 08:00:00+00:00,0.9528,0.32,0.831,0.32
2014-01-29 09:00:00+00:00,0.9316,0.507,0.815,0.507
2014-01-29 10:00:00+00:00,0.9296,0.642,0.792,0.642
2014-01-29 11:00:00+00:00,0.9285,0.733,0.763,0.733
2014-01-29 12:00:00+00:00,0.9182,0.783,0.734,0.783
2014-01-29 13:00:00+00:00,0.926,0.782,0.713,0.782
2014-01-29 14:00:00+00:00,0.963,0.734,0.704,0.734
2014-01-29 15:00:00+00:00,0.9407,0.634,0.711,0.634
2014-01-29 16:00:00+00:00,0.8779,0.482,0.748,0.482
2014-01-29 17:00:00+00:00,0.8163,0.266,0.793,0.266
2014-01-29 18:00:00+00:00,0.7666,0.036,0.824,0.036
2014-01-29 19:00:00+00:00,0.7593,0,0.837,0
2014-01-29 20:00:00+00:00,0.7065,0,0.84,0
2014-01-29 21:00:00+00:00,0.6738,0,0.833,0
2014-01-29 22:00:00+00:00,0.6498,0,0.827,0
2014-01-29 23:00:00+00:00,0.6383,0,0.822,0
2014-01-30 00:00:00+00:00,0.6278,0,0.822,0
2014-01-30 01:00:00+00:00,0.6476,0,0.827,0
2014-01-30 02:00:00+00:00,0.7338,0,0.832,0
2014-01-30 03:00:00+00:00,0.8341,0,0.837,0
2014-01-30 04:00:00+00:00,0.9045,0,0.829,0
2014-01-30 05:00:00+00:00,0.9242,0,0.821,0
2014-01-30 06:00:00+00:00,0.9333,0,0.82,0
2014-01-30 07:00:00+00:00,0.9463,0.041,0.802,0.041
2014-01-30 08:00:00+00:00,0.9302,0.31,0.777,0.31
2014-01-30 09:00:00+00:00,0.8999,0.505,0.751,0.505
2014-01-30 10:00:00+00:00,0.8865,0.646,0.726,0.646
2014-01-30 11:00:00+00:00,0.8816,0.735,0.695,0.735
2014-01-30 12:00:00+00:00,0.8719,0.775,0.655,0.775
2014-01-30 13:00:00+00:00,0.8883,0.768,0.621,0.768
2014-01-30 14:00:00+00:00,0.9265,0.719,0.605,0.719
2014-01-30 15:00:00+00:00,0.9004,0.622,0.615,0.622
2014-01-30 16:00:00+00:00,0.8387,0.471,0.627,0.471
2014-01-30 17:00:00+00:00,0.7818,0.262,0.647,0.262
2014-01-30 18:00:00+00:00,0.7308,0.036,0.679,0.036
2014-01-30 19:00:00+00:00,0.7328,0,0.704,0
2014-01-30 20:00:00+00:00,0.6812,0,0.712,0
2014-01-30 21:00:00+00:00,0.6455,0,0.709,0
2014-01-30 22:00:00+00:00,0.6222,0,0.709,0
2014-01-30 23:00:00+00:00,0.6022,0,0.702,0
2014-01-31 00:00:00+00:00,0.5875,0,0.682,0
2014-01-31 01:00:00+00:00,0.59,0,0.657,0
2014-01-31 02:00:00+00:00,0.6169,0,0.635,0
2014-01-31 03:00:00+00:00,0.6615,0,0.61,0
2014-01-31 04:00:00+00:00,0.7214,0,0.578,0
2014-01-31 05:00:00+00:00,0.7656,0,0.552,0
2014-01-31 06:00:00+00:00,0.7942,0,0.531,0
2014-01-31 07:00:00+00:00,0.807,0.051,0.513,0.051
2014-01-31 08:00:00+00:00,0.8066,0.334,0.488,0.334
2014-01-31 09:00:00+00:00,0.7736,0.526,0.453,0.526
2014-01-31 10:00:00+00:00,0.758,0.665,0.409,0.665
2014-01-31 11:00:00+00:00,0.7497,0.753,0.362,0.753
2014-01-31 12:00:00+00:00,0.7475,0.793,0.323,0.793
2014-01-31 13:00:00+00:00,0.7726,0.788,0.297,0.788
2014-01-31 14:00:00+00:00,0.8155,0.737,0.294,0.737
2014-01-31 15:00:00+00:00,0.789,0.635,0.303,0.635
2014-01-31 16:00:00+00:00,0.7473,0.483,0.334,0.483
2014-01-31 17:00:00+00:00,0.7045,0.271,0.381,0.271
2014-01-31 18:00:00+00:00,0.664,0.042,0.437,0.042
2014-01-31 19:00:00+00:00,0.6723,0,0.483,0
2014-01-31 20:00:00+00:00,0.6281,0,0.513,0
2014-01-31 21:00:00+00:00,0.601,0,0.531,0
2014-01-31 22:00:00+00:00,0.5701,0,0.532,0
2014-01-31 23:00:00+00:00,0.5604,0,0.522,0
2014-02-01 00:00:00+00:00,0.5458,0,0.506,0
2014-02-01 01:00:00+00:00,0.5438,0,0.501,0
2014-02-01 02:00:00+00:00,0.5583,0,0.506,0
2014-02-01 03:00:00+00:00,0.5753,0,0.519,0
2014-02-01 04:00:00+00:00,0.627,0,0.527,0
2014-02-01 05:00:00+00:00,0.6742,0,0.532,0
2014-02-01 06:00:00+00:00,0.7207,0,0.538,0
2014-02-01 07:00:00+00:00,0.7479,0.045,0.545,0.045
2014-02-01 08:00:00+00:00,0.7539,0.288,0.552,0.288
2014-02-01 09:00:00+00:00,0.7237,0.474,0.558,0.474
2014-02-01 10:00:00+00:00,0.7119,0.597,0.571,0.597
2014-02-01 11:00:00+00:00,0.6911,0.662,0.587,0.662
2014-02-01 12:00:00+00:00,0.6914,0.716,0.601,0.716
2014-02-01 13:00:00+00:00,0.7152,0.729,0.618,0.729
2014-02-01 14:00:00+00:00,0.7601,0.686,0.646,0.686
2014-02-01 15:00:00+00:00,0.7558,0.565,0.676,0.565
2014-02-01 16:00:00+00:00,0.7277,0.402,0.7,0.402
2014-02-01 17:00:00+00:00,0.6913,0.227,0.71,0.227
2014-02-01 18:00:00+00:00,0.6595,0.025,0.715,0.025
2014-02-01 19:00:00+00:00,0.6713,0,0.709,0
2014-02-01 20:00:00+00:00,0.6305,0,0.692,0
2014-02-01 21:00:00+00:00,0.5994,0,0.667,0
2014-02-01 22:00:00+00:00,0.5818,0,0.657,0
2014-02-01 23:00:00+00:00,0.5761,0,0.665,0
2014-02-02 00:00:00+00:00,0.5718,0,0.676,0
2014-02-02 01:00:00+00:00,0.6034,0,0.693,0
2014-02-02 02:00:00+00:00,0.6908,0,0.71,0
2014-02-02 03:00:00+00:00,0.7991,0,0.724,0
2014-02-02 04:00:00+00:00,0.8746,0,0.724,0
2014-02-02 05:00:00+00:00,0.9041,0,0.725,0
2014-02-02 06:00:00+00:00,0.9158,0,0.736,0
2014-02-02 07:00:00+00:00,0.9287,0.034,0.746,0.034
2014-02-02 08:00:00+00:00,0.9118,0.287,0.75,0.287
2014-02-02 09:00:00+00:00,0.8918,0.487,0.75,0.487
2014-02-02 10:00:00+00:00,0.8856,0.628,0.737,0.628
2014-02-02 11:00:00+00:00,0.8834,0.721,0.714,0.721
2014-02-02 12:00:00+00:00,0.8776,0.772,0.692,0.772
2014-02-02 13:00:00+00:00,0.8943,0.768,0.68,0.768
2014-02-02 14:00:00+00:00,0.9487,0.722,0.683,0.722
2014-02-02 15:00:00+00:00,0.9294,0.624,0.695,0.624
2014-02-02 16:00:00+00:00,0.8651,0.471,0.727,0.471
2014-02-02 17:00:00+00:00,0.8061,0.261,0.771,0.261
2014-02-02 18:00:00+00:00,0.7549,0.037,0.803,0.037
2014-02-02 19:00:00+00:00,0.7383,0,0.819,0
2014-02-02 20:00:00+00:00,0.6901,0,0.821,0
2014-02-02 21:00:00+00:00,0.6593,0,0.816,0
2014-02-02 22:00:00+00:00,0.638,0,0.8,0
2014-02-02 23:00:00+00:00,0.619,0,0.777,0
2014-02-03 00:00:00+00:00,0.6199,0,0.752,0
2014-02-03 01:00:00+00:00,0.6429,0,0.737,0
2014-02-03 02:00:00+00:00,0.7228,0,0.72,0
2014-02-03 03:00:00+00:00,0.8229,0,0.698,0
2014-02-03 04:00:00+00:00,0.8991,0,0.67,0
2014-02-03 05:00:00+00:00,0.9235,0,0.648,0
2014-02-03 06:00:00+00:00,0.9325,0,0.636,0
2014-02-03 07:00:00+00:00,0.935,0.04,0.64,0.04
2014-02-03 08:00:00+00:00,0.9309,0.297,0.644,0.297
2014-02-03 09:00:00+00:00,0.9078,0.488,0.644,0.488
2014-02-03 10:00:00+00:00,0.8941,0.628,0.635,0.628
2014-02-03 11:00:00+00:00,0.8906,0.714,0.61,0.714
2014-02-03 12:00:00+00:00,0.8841,0.76,0.578,0.76
2014-02-03 13:00:00+00:00,0.8935,0.745,0.549,0.745
2014-02-03 14:00:00+00:00,0.9417,0.689,0.547,0.689
2014-02-03 15:00:00+00:00,0.9249,0.592,0.571,0.592
2014-02-03 16:00:00+00:00,0.864,0.433,0.618,0.433
2014-02-03 17:00:00+00:00,0.8046,0.227,0.674,0.227
2014-02-03 18:00:00+00:00,0.7468,0.03,0.722,0.03
2014-02-03 19:00:00+00:00,0.7382,0,0.749,0
2014-02-03 20:00:00+00:00,0.6849,0,0.763,0
2014-02-03 21:00:00+00:00,0.6439,0,0.766,0
2014-02-03 22:00:00+00:00,0.6266,0,0.755,0
2014-02-03 23:00:00+00:00,0.6162,0,0.729,0
2014-02-04 00:00:00+00:00,0.6009,0,0.703,0
2014-02-04 01:00:00+00:00,0.6312,0,0.686,0
2014-02-04 02:00:00+00:00,0.7122,0,0.676,0
2014-02-04 03:00:00+00:00,0.819,0,0.671,0
2014-02-04 04:00:00+00:00,0.8893,0,0.65,0
2014-02-04 05:00:00+00:00,0.9136,0,0.625,0
2014-02-04 06:00:00+00:00,0.9171,0,0.604,0
2014-02-04 07:00:00+00:00,0.9206,0.036,0.574,0.036
2014-02-04 08:00:00+00:00,0.9145,0.284,0.519,0.284
2014-02-04 09:00:00+00:00,0.8901,0.484,0.444,0.484
2014-02-04 10:00:00+00:00,0.8787,0.62,0.381,0.62
2014-02-04 11:00:00+00:00,0.8763,0.709,0.346,0.709
2014-02-04 12:00:00+00:00,0.8717,0.755,0.338,0.755
2014-02-04 13:00:00+00:00,0.88,0.752,0.344,0.752
2014-02-04 14:00:00+00:00,0.9425,0.703,0.363,0.703
2014-02-04 15:00:00+00:00,0.9112,0.606,0.4,0.606
2014-02-04 16:00:00+00:00,0.8604,0.456,0.45,0.456
2014-02-04 17:00:00+00:00,0.7957,0.249,0.502,0.249
2014-02-04 18:00:00+00:00,0.7399,0.035,0.552,0.035
2014-02-04 19:00:00+00:00,0.7321,0,0.58,0
2014-02-04 20:00:00+00:00,0.6785,0,0.59,0
2014-02-04 21:00:00+00:00,0.6388,0,0.589,0
2014-02-04 22:00:00+00:00,0.6209,0,0.59,0
2014-02-04 23:00:00+00:00,0.6038,0,0.594,0
2014-02-05 00:00:00+00:00,0.5947,0,0.601,0
2014-02-05 01:00:00+00:00,0.6287,0,0.618,0
2014-02-05 02:00:00+00:00,0.7111,0,0.634,0
2014-02-05 03:00:00+00:00,0.8253,0,0.646,0
2014-02-05 04:00:00+00:00,0.8846,0,0.63,0
2014-02-05 05:00:00+00:00,0.9184,0,0.598,0
2014-02-05 06:00:00+00:00,0.9248,0,0.574,0
2014-02-05 07:00:00+00:00,0.9296,0.032,0.547,0.032
2014-02-05 08:00:00+00:00,0.9202,0.238,0.513,0.238
2014-02-05 09:00:00+00:00,0.8929,0.437,0.469,0.437
2014-02-05 10:00:00+00:00,0.8776,0.595,0.425,0.595
2014-02-05 11:00:00+00:00,0.8714,0.693,0.379,0.693
2014-02-05 12:00:00+00:00,0.8595,0.732,0.343,0.732
2014-02-05 13:00:00+00:00,0.8678,0.725,0.323,0.725
2014-02-05 14:00:00+00:00,0.93,0.674,0.315,0.674
2014-02-05 15:00:00+00:00,0.9132,0.574,0.323,0.574
2014-02-05 16:00:00+00:00,0.8589,0.428,0.355,0.428
2014-02-05 17:00:00+00:00,0.805,0.229,0.407,0.229
2014-02-05 18:00:00+00:00,0.7467,0.033,0.471,0.033
2014-02-05 19:00:00+00:00,0.7375,0,0.534,0
2014-02-05 20:00:00+00:00,0.6783,0,0.59,0
2014-02-05 21:00:00+00:00,0.6546,0,0.644,0
2014-02-05 22:00:00+00:00,0.6269,0,0.678,0
2014-02-05 23:00:00+00:00,0.6186,0,0.695,0
2014-02-06 00:00:00+00:00,0.6069,0,0.706,0
2014-02-06 01:00:00+00:00,0.6329,0,0.715,0
2014-02-06 02:00:00+00:00,0.7143,0,0.722,0
2014-02-06 03:00:00+00:00,0.8239,0,0.722,0
2014-02-06 04:00:00+00:00,0.8846,0,0.7,0
2014-02-06 05:00:00+00:00,0.9018,0,0.654,0
2014-02-06 06:00:00+00:00,0.9059,0,0.635,0
2014-02-06 07:00:00+00:00,0.9211,0.018,0.647,0.018
2014-02-06 08:00:00+00:00,0.906,0.178,0.661,0.178
2014-02-06 09:00:00+00:00,0.8697,0.338,0.672,0.338
